text,label
untuk aksioma nomor 2 dan 3 sepertinya memenuhi.   dimana seperti yang saya sebutkan sebelumnya penjumlahan dan perkalian barisan tak hingga bersifat tertutup. dan cara menjumlahkannya adalah dengan menjumlahkan dengan elemen pada indeks yang sama. untuk itu sepertinya jika elemen indeks ke i pada barisan tak hingga u dijumlah dengan elemen  indeks ke i pada barisan tak hingga v adalah seperti menjumlahkan 2 bilangan real. yang mana penjumlahan bilangan real adalah bersifat komutatif yang artinya memenuhi aksioma nomor 2 dan 3 yang telah disebutkan oleh rendya.,C3
"saya ingin berpendapat untuk membuktikan barisan tak hingga dapat memenuhi syarat k (u + v) = ku + kv

anggap u dan v adalah baris tak hingga yang bersifat tertutup. hasil kali skalar dengan jumlahan dua vektor dapat dilakukan dengan mengalikan masing-masing vektor dengan skalar, baru kemudian dijumlahkan.

u = (u1,u2,u3,u4, ... ) dan v = (v1,v2,v3,v4, ... ) maka k (u+v) = k (u1+v1, u2+v2, u3+v3, u4+v4, ...) dan karena k, suku-suku u dan suku-suku v bersifat riil maka berlaku:

k (u+v) = ku1+kv1, ku2+kv2, ku3+kv3, ku4+kv4, ...      [sifat distributif perkalian bilangan]

k (u+v) = ku + kv [terbukti]


",C3
bagaimana menurut teman-teman lainnya?,C1
"terima kasih rendya atas penjelasan nya, jadi suatu himpunan baru dapat disebut sebagai ruang vektor jika memenuhi 10 aksioma yaa  terimakasih juga kepada novia yang sudah mencoba menjelaskan aksioma 2 dan 3, serta glend yang sudah mencoba menjelaskan aksioma 7.
selanjutnya, saya ingin mencoba menjelaskan tentang aksioma 5, yaitu : untuk semua u ∈ v, ada elemen -u ∈ v, sehingga u + ( -u ) = ( -u ) + u = 0
misalkan u = (u1,u2,u3,u4, ... ) maka :
u + (-u) = (u1,u2,u3,u4, ...) + (-u1,-u2,-u3,-u4, ...)
             = (u1+(-u1)), (u2+(-u2)), (u3+(-u3)), (u4+(-u4)) , ....
             = 0      [terbukti]
lalu bagaimana menurut teman-teman kelompok gogoalingo?
sekian yang dapat saya sampaikan, mohon maaf jika terdapat kesalahan dan mohon dikoreksi.
salam,
 
nur wasi na'wa

",C3
"kalau begitu saya akan mencoba membuktikan aksioma nomor 1.
 
jika u, v ∈ v, maka u + v ∈ v
 
andaikan u= u1, u2, u3, … dan v = v1, v2, v3, …
maka u+v = (u1, u2, u3, …) + (v1, v2, v3, …)
u+v  = u1+v1, u2+v2, u3+v3, …  [terbukti]
 
dari aksioma ini, kita dapat membuat contoh yang sesuai dengan yang diberikan oleh bu kasiyah, dimana u = 0, 1, 0, 1, … dan v= 1, 1, 1, 1, …
yang akan menghasilkan u + v = 1, 2, 1, 2, … yang berarti juga termasuk vektor
 
bagaimana menurut kawan – kawan gogoalingo? apakah ada yang sependapat?
mohon dikoreksi lagi karena saya membuat ini masih berdasarkan pengetahuan yang saya punya…
in the meantime, saya akan mempelajari lebih lanjut lagi tentang ruang vektor agar bisa menjelaskan aksioma yang belum dibuktikan
 
 
terima kasih,
 
irham

",C3
"kalau begitu saya ingin membuktikan aksioma yang ke-10, yaitu :


1.u = u

pembuktian ruas kiri:

1.u = 1(x1, y1)
      = ((x1)1,(y1)1)

      = (x1, y1)

      = u

dari penjabaran diatas, misal u merupakan vektor u = (1,2,1,2,1,2,...)

dapat dibuktikan menjadi :

1.u = 1 (1,2,1,2,1,2,...)
      = (1.1, 1.2, 1.1, 1.2, 1.1, 1.2,...)
      = (1,2,1,2,1,2,...) [aksioma 10 terbukti]

bagaimana menurut teman-teman gogoalingo? mohon maaf jika ada kesalahan dan mohon dikoreksi juga. terimakasih smile

salam,

samratu maharani
",C3
"teman-teman telah membuktikan hampir semua aksioma (1,2,3,4,5,7,8 dan 10) dimana jika himpunan barisan memenuhi 10 aksioma tersebut maka kita bisa memandang himpunan barisan sebagai ruang vektor dan dapat disimpulkan bahwa barisan 1,2,1,2,1,... merupakan sebuah vektor.
kali ini saya ingin membuktikan aksioma no 6 yakni 
untuk k ∈ ℝ, ku ∈ v
 
bukti :
misalkan ada barisan u dalam himpunan barisan v dimana u = u1 ,u2 ,u3 ,u4 ,... dan ada skalar k dimana  k ∈ ℝ. maka :
u = u1 ,u2 ,u3 ,u4,...
ku  = k(u1 ,u2 ,u3 ,u4,...)
dengan aturan distribusi kita dapatkan 
ku  = ku1 ,ku2 ,ku3 ,ku4,...
dapat terlihat bahwa ku juga merupakan sebuah barisan, yang artinya ku juga masuk sebagai elemen dari himpunan barisan v. maka telah terbukti bahwa ku ∈ v.
[qed]
 
sekian penjelasan dari saya, semoga bisa membantu pemahaman bersama. apabila ada kesalahan, saya akan sangat senang jika teman-teman disini bisa memberitahu saya. terima kasih
 
salam,
rendya

",C3
"
 
disini saya ingin menjawab aksioma terakhir yang belum dibahas, yakni aksioma 9:
 
k(mu) = (km)u
 
andaikan u adalah barisan tak hingga u = u1, u2, u3, … dan k serta m adalah bilangan konstanta, maka
k(mu) = k(m(u1, u2, u3, …))
          = k(u1.m, u2.m, u3.m, …)
          =u1.mk, u2.mk, u3.mk, …
          = mk(u1, u2, u3, …)
          = km(u1, u2, u3, …)
          = km(u)         [terbukti]
 
jika kita menggunakan baris tak hingga dari contoh, maka
u = 1, 2, 1, 2, …
k(mu) = k(m(1, 2, 1, 2, …))
          = k(m, 2m, m, 2m, …)
          = mk, 2mk, mk, 2mk, …
          = km(1, 2, 1, 2, …)
 
demikian jawaban saya untuk memenuhi aksioma ke-9, jika ada kesalahan mohon bantuannya dari teman – teman untuk membenarkannnya agar kita dapat memahami tentang ruang vektor lebih lanjut.
terima kasih,
 
 
irham
 
",C3
"wah setelah melihat jawaban-jawaban teman-teman yang membuktikan 10 aksioma yang mana berarti bahwa himpunan barisan takhingga 1,2,1,2,1,2 ...... adalah vektor. 
 jika ada akan sangat membantu kita semua 
semangat teman-teman gogoalingo!
terimakasih,
salam,
novia
",C3
apakah teman-teman dapat meringkas pembahasan diskusi kita tentang 10 aksioma ini?,C1
"setelah mengikuti forum ini dari awal hingga akhir, saya mendapatkan ilmu yang menarik mengenai materi ruang vektor umum, khususnya hubungan vektor dengan barisan tak hingga bilangan riil.
berdasarkan penjelasan rendya yang terinspirasi dari buku acuan (anton, h., & rorres, c. (2010). elementary linear algebra:applications version.), suatu himpunan v dapat dikatakan sebagai suatu ruang vektor jika memenuhi 10 aksioma. aksioma-aksioma tersebut sudah dibuktikan oleh semua anggota kelompok gogoalingo!
dengan terbuktinya 10 aksioma terhadapat barisan tak hingga 1,2,1,2,1,2,... dapat dikatakan bahwa barisan tersebut adalah vektor. mengacu dari penjelasan hadlina, hal tersebut dikarenakan ""misalkan v adalah ruang vektor atas skalar f dan w adalah bagian dari v. w disebut sebagai subruang dari v jika w juga merupakan ruang vektor atas f terhadap operasi penjumlahan dan perkalian skalar yang sama dengan v"" 
terakhir, mengenai pertanyaan saya tentang arah vektor, setelah saya pikirkan, bisa dikatakan jika nilai vektor positif, maka arah vektor positif terhadap sumbu kartesius dan begitu pula sebaliknya. mungkin teman-teman yang lain ada yang mau menambahkan atau mengkoreksi saya akan senang menerimanya  
 
salam, 
kamila
 

",C4
"pada kesempatan kali ini, saya akan mencoba untuk memberikan pendapat saya sendiri untuk menyimpulkan forum ini.
karena kita telah membuktikan kesepuluh aksioma yang dibutuhkan untuk membuktikan bahwa sebuah himpunan adalah ruang vektor, maka baris tak hingga bisa masuk kategori ruang vektor.
sesuai pengertian vektor yang ada, dimana kita dapat mendefinisikan sebuah vektor dengan “suatu elemen dari sebuah himpunan yang merupakan ruang vektor”, maka dengan ini kita dapat menyimpulkan bahwa barisan 1, 2, 1, 2, … merupakan vektor, karena barisan 1, 2, 1, 2, … merupakan elemen dari himpunan bilangan tak hingga yang telah terbukti ruang vektor.
 
 
sekian kesimpulan yang saya dapat ambil dari forum kali ini, untuk kekurangan yang ada saya meminta maaf.
terima kasih.
 
salam,
irham
",C4
"setelah mendengar penjelasan dari bu kasiyah pagi ini, kami menyimpulkan bahwa

vektor adalah elemen ruang vektor, dimana ruang vektor adalah himpunan tidak kosong yang terdapat operasi penjumlahan dan perkalian dengan skalar sedemikian hingga 10 aksioma yang disebutkan oleh rendya terpenuhi(aksioma ruang vektor).

dan juga setelah mendengar penjelasan dari bu kasiyah pada pagi hari ini, sehingga kami mendapat pandangan baru mengenai vektor itu sendiri seperti yang tidak kami dapat di sma.

sekian dari kelompok gogoalingo.

terimakasih.

salam

novia dan gogoalingo
",C4
"wah terimakasih ya atas ringkasannya. 
berkat bu kasiyah dan teman teman gogoalingo, saya jadi mengerti banyak hal mengenai vektor dan mengubah pandangan yang awalnya tadi vektor adalah besaran dan arah menjadi elemen dari ruang vektor, dan ruang vektor itu sendiri telah didefinisikan oleh novia dalam ringkasan tadi. 

",C3
"lalu, berikut adalah penjelasan saya mengenai aksioma nomor 4 yang menyatakan bahwa jika terdapat vektor 0 dan vektor u dijumlahkan, maka 0 bersifat identitas bagi vektor u atau bisa dinotasikan sebagai 0 + u = u + 0 = u , u anggota himpunan vektor.
jika kita memiliki vektor u = (1,2,1,2,1,2,...) dan 0 = (0,0,0,0,0,0,...) maka u + 0 = (1+0, 2+0, 1+0, 2+0, 1+0, 2+0, ....) = (1,2,1,2,1,2,...) , bisa dibilang vektor 0 merupakan identitas penjumlah bagi vektor u. 
penjelasan diatas merupakan pembuktian untuk kasus yang sesuai dengan pemicu bu kasiyah, yaitu barisan 1,2,1,2,1,2... apabila kita mengganti vektor u menjadi u = (u1,u2,u3,...) dengan u1, u2, dan u3 adalah komponen vektor anggota bilangan real, maka penjelasan diatas masih terpenuhi. [aksioma 5 terbukti]
sekian penjelasan dari saya, semoga bisa membantu pemahaman bersama. apabila ada kesalahan, saya akan sangat senang jika teman-teman disini bisa memberitahu saya   terima kasih
 
salam,
kamila
",C3
penjelasan yang lengkap. terima kasih,C0
"
saya mengutip dari http://blogaritmaa.blogspot.com/2014/12/cara-mengerjakan-aksioma-pada-ruang.html yang mengatakan bahwa :
misalkan v sebarang himpunan benda yang dua operasinya kita definisikan, yakni penambahan dan perkalian dengan scalar (bilangan riil). penambahan tersebut kita pahami untuk mengasosiasikan sebuah aturan dengan setiap pasang benda u dan v dalam v, yang mendukung elemen u+v, yang kita namakan jumlah u dan v ; dengan perkalian skalar kita artikan aturan untuk mengasosiasikannya baik untuk setiap skalar k maupun setiap benda u pada v yang mengandung elemen ku, yang dinamakan perkalian skalar (scalar multiple) u oleh k. jika aksioma-aksioma tersebut dipenuhi oleh semua benda u,v,w pada v dan oleh semua skalar k dan l, maka kita namakan v sebuah ruang vector (vector space) dan benda-benda pada kita namakan vektor.
yang mana menurut saya bisa dikatakan bahwa jika 10 aksioma tersebut terpenuhi maka 1,2,1,2,1,2..... merupakan  vektor.
menurut teman-teman bagaimana?
sekian dari saya jika ada kekeliruan harap dikoreksi.
terimakasih
salam,
novia
",C3
"tetapi, saya masih penasaran mengenai ""mengapa suatu himpunan bisa dikatakan vektor hanya dengan pembuktian 10 axioma? ada apa dengan axioma?"" mungkin teman-teman yang lain ada yang tahu? 
 
",C1
"saya ingin bertanya, bagaimana dengan arah vektor tersebut? 
",C1
"kali ini saya ingin mencoba untuk memberikan pendapat saya mengenai aksioma 8, yaitu (k + m)u = ku + mu.
aksioma 8 ini memiliki sifat distribusi perkalian skalar (cmiiw) yang bisa dijabarkan sebagai berikut:
(k + m)u = ((k+m)u_1, (k+m)u_2, (k+m)u_3, …) = (k*u_1 + m*u_1, k*u_2 + m*u_2, k*u_3 + m*u_3, …) = ku + mu.
 
dari penjabaran diatas, misal u merupakan vektor u = (1,2,1,2,1,2,...) dan k dan m merupakan skalar.
bisa dibuktikan menjadi:
(k + m)(1,2,1,2,1,2,...) = k(1,2,1,2,1,2,...) + m(1,2,1,2,1,2,...)
                                   = (k + m)1, (k + m)2, (k + m)1, ... 
                                   = (k1, k2, k1, ...) + (m1, m2, m1, ...)
                                   = k1 + m1, k2 + m2, k1 + m1,... 
                                   maka dapat dilihat bahwa aksioma 8 terbukti.

",C3
adakah yang bisa menjelaskan pembuktian lainnya?,C1
"
saya juga ingin berpendapat mengenai pertanyaan kamila ""jadi kalau kita bisa buktikan bahwa himpunan barisan tak hingga memenuhi 10 aksioma tersebut, maka himpunan barisan tak hingga merupakan suatu ruang vektor. dan apabila terbukti, kita bisa mendefinisikan barisan  1 ,2 1, 2,1,2.... sebagai vektor."", menurut saya jawabannya adalah benar. karena berangkat dari definisi subruang: 
""misalkan v adalah ruang vektor atas skalar f dan w adalah bagian dari v. w disebut sebagai subruang dari v jika w juga merupakan ruang vektor atas f terhadap operasi penjumlahan dan perkalian skalar yang sama dengan v""",C3
"terima kasih atas tanggapannya.. karena kamu menjelaskan dengan konsep ruang vektor terhadap skalar, saya menjadi lebih paham mengenai ruang vektor itu sendiri. ",C3
saya jadi bertambah ilmunya dengan mengikuti diskusi kalian. terima kasih saya ucapkan kepada teman-teman semua,C0
"setelah berdiskusi dengan kelompok gogoalingo kami memberikan 2 contoh subruang dari barisan tak hingga, yaitu :
 
1. barisan tak hingga dimana elemennya adalah 0 semua (0,0,0,0,0,...)
2. barisan tak hingga dimana elemennya merupakan n semua (n,n,n,n,n,...)
",C3
"setelah berdiskusi dengan kelompok gogoalingo kami memberikan 1 contoh himpunan yang bukan subruang dari himpunan barisan tak hingga.
ambil himpunan yang hanya memiliki 1 elemen yang berisi barisan (1,2,3,4 ....) ini bertentangan dengan salah satu aksioma yakni memiliki elemen 0. ini menyebabkan himpunan ini bukan subruang dari himpunan barisan tak hingga.
salam,
rendya

",C4
"kami ingin menjawab pertanyaan bu kasiyah pada saat jam perkuliahan pagi ini.
 
mengapa ruang vektor merupakan subruang dari dirinya sendiri?
karena suatu himpinan merupakan subset dari himpunan dirinya sendiri
 
kenapa subruang itu ruang vektor?
karena subruang memenuhi 10 aksioma sebagai syarat dari definisi ruang vektor itu sendiri yang mana setiap elemen ruang vektor adalah vektor
 
salam,
gogoalingo

",C4
terima kasih,C0
kalian diminta untuk membentuk suatu struktur aljabar dari r sehingga kalian mampu menjelaskan bahwa 27 adalah vektor.,C1
"menurut saya, sebelum kita memulai diskusinya, kita perlu menyepakatkan persepsi tentang soalnya. 
r disini adalah bilangan real, sehingga kita perlu membuat sebuah struktur aljabar dari bilangan real, yang dimana dapat kita gunakan untuk membuktikan bahwa 27 adalah vektor.
saya pikir 27 disini tidak terlalu penting, karena bila kita bisa membuktikan bahwa semua bilangan real adalah vektor, maka kita dapat membuktikan bahwa 27 adalah vektor, karena 27 adalah termasuk anggota bilangan real.
 
jadi menurut saya, sekarang kita harus menyelaraskan definisi dan pandangan kita tentang apa itu struktur aljabar.


",C2
terima kasih,C0
sejujurnya saya bahkan sempat bingung yang dimaksud dengan r apa =øþ saya sendiri cukup kesulitan menemui definisi dari struktur aljabar. ,C1
semangat terus fadhil! ,C0
"dari yang saya baca, struktur aljabar adalah himpunan atau beberapa himpunan yang dilengkapi oleh suatu operasi atau beberapa operasi yang memenuhi aksioma-aksioma tertentu.
ada beberapa sifat-sifat operasi struktur aljabar yaitu operasi biner, operasi asosiatif, komutatif, memiliki elemen identitas, dan  memiliki invers. berdasarkan sifat-sifat operasi struktur aljabar di atas, struktur alajabar diklarifikasikan menjadi beberapa kategori yaitu: grupoid, semigrup, monoid, grup, ring, field, ruang vektor dan modul.
sekian penjelasan yang saya temukan tentang struktur aljabar
",C2
"setelah melakukan analisa jawaban dari dibby dan sulthan, saya sepertinya mendapatkan jawabannya.

pertama, sebuah medan adalah sebuah set atau sebuah struktur aljabar yang dimana harus memenuhi aksioma atau sifat sifat berikut:

salah satu aksioma ini adalah hasil penjumlahan elemennya merupakan elemen dari medan atau struktur aljabar tersebut. hasil perkalian dari elemennya merupakan elemen dari struktur aljabar tersebut.

sebuah ruang vektor adalah adalah sebuah struktur aljabar yang dimana terasosiasikan dengan sebuah medan skalar. selain dapat dijumlahkan dan dikurangkan, sebuah ruang vektor dapat di perbesar dengan mengalikan dengan sebuah skalar yang dimana adalah elemen dari medan skalarnya.
 
nah sekarang kita asumsikan kita memiliki sebuah medan f. 
artinya kita memiliki sebuah set (struktur aljabar) yang memenuhi aksioma penjumlahan dan perkalian skalar diatas, sehingga bisa kita bilang bahwa ada sebuah ruang vektor f  yang terasosiasikan dengan medan f.
 
sekarang misalnya ada sebuah v dan w yang merupakan elemen dari f. 
artinya v+w merupakan elemen dari f (lihat aksioma) karena f adalah sebuah medan.
misal ada sebuah x  yang merupakan element dari f.
artinya x*v merupakan elemen dari f (lihat aksioma) karena f adalah sebuah medan.
nah karena semuanya memenuhi aturan ruang vektor, maka kita bisa bilang bahwa f merupakan ruang vektor yang terasosiasikan dengan medan f.
 
maka bila kita ambil di pertanyaan bu kasiyah,

bila f = r,
maka r adalah ruang vektor yang terasosiasikan dengan medan skalar r.
karena 1 dan 27 merupakan elemen dari r.
maka 27*1 juga merupakan elemen dari r. (kita ambil 27 dari ruang vektor r dan 1 dari medan skalar r)
maka 27 merupakan elemen dari r.
karena kita tahu bahwa sebuah elemen dari medan vektor adalah sebuah vektor,
27 merupakan elemen dari medan vektor r maka,
27 adalah vektor.

sekian pembuktian saya, bila ada yang kurang paham atau memiliki gagasan lain, sangat dipersilahkan untuk me-reply.
sekian,

jonathan

sumber:

http://www.math.ubc.ca/~carrell/307_chap3.pdf
",C3
saya kagum dengan kemampuan anda dalam menemukan benang merah dari 3 poin di materi ini. menurut saya penjelasanyang dibuat oleh saudara jonathan sudah detil dan menjelaskan hingga pembuktian suatu angka 27 adalah vektor.,C3
"wah jonathan, sungguh penjelasan yang lengkap , terimakasih atas penjelasannya sungguh membantu melengkapi materi untuk pemahaman di materi ini! 
penjelasanya sungguh detil, namun butuh waktu untuk ""mencerna""nya   terimakasih kepada temen-teman juga yang telah membantu melengkapi materinya!
",C3
"awalnya saya mencari tahu perbedaan r skalar dan r vektor. hmm, makin bingung deh    dan ternyata memang beda teman-teman. r skalar yang merupakan elemen dari r dilambangkan sebagai r, dan 1-tupel r(vektor 1d) yang merupakan elemen r1 dilambangkan sebagai [r]. dalam vektor 1d, besarnya nilai tersebut absolut dan hanya memiliki dua arah yang dimungkinkan: [-1] dan [+1] (yaitu negatif dan positif). tetapi r dan r1 adalah ruang vektor.
jadi berdasarkan penjelasan diatas, 27 maupun bilangan real lainnya termasuk vektor yang berdimensi satu.
saya masih kurang yakin sih dengan penjelasan diatas, karena masih belum terlalu paham juga  apabila salah teman-teman dapat membantu mengoreksi  

 
salam,
vikih
 

",C3
